timestamp,temp,Dew Point Temp_C,humidity,wind_speed,Visibility_km,pressure,Weather,hour,minute,second,day,month,year,temp_delta,humidity_delta,rain_1h,rain_3h,rain_6h,rain_24h,rain_intensity
2012-01-01 00:00:00,-1.8,-3.9,86,4,8.0,101.24,Fog,0,0,0,1,1,2012,0.0,0.0,0,0.0,0.0,0.0,0
2012-01-01 01:00:00,-1.8,-3.7,87,4,8.0,101.24,Fog,1,0,0,1,1,2012,0.0,1.0,0,0.0,0.0,0.0,0
2012-01-01 02:00:00,-1.8,-3.4,89,7,4.0,101.26,"Freezing Drizzle,Fog",2,0,0,1,1,2012,0.0,2.0,1,1.0,1.0,1.0,1
2012-01-01 03:00:00,-1.5,-3.2,88,6,4.0,101.27,"Freezing Drizzle,Fog",3,0,0,1,1,2012,0.30000000000000004,-1.0,1,2.0,2.0,2.0,1
2012-01-01 04:00:00,-1.5,-3.3,88,7,4.8,101.23,Fog,4,0,0,1,1,2012,0.0,0.0,0,2.0,2.0,2.0,0
2012-01-01 05:00:00,-1.4,-3.3,87,9,6.4,101.27,Fog,5,0,0,1,1,2012,0.10000000000000009,-1.0,0,1.0,2.0,2.0,0
2012-01-01 06:00:00,-1.5,-3.1,89,7,6.4,101.29,Fog,6,0,0,1,1,2012,-0.10000000000000009,2.0,0,0.0,2.0,2.0,0
2012-01-01 07:00:00,-1.4,-3.6,85,7,8.0,101.26,Fog,7,0,0,1,1,2012,0.10000000000000009,-4.0,0,0.0,2.0,2.0,0
2012-01-01 08:00:00,-1.4,-3.6,85,9,8.0,101.23,Fog,8,0,0,1,1,2012,0.0,0.0,0,0.0,1.0,2.0,0
2012-01-01 09:00:00,-1.3,-3.1,88,15,4.0,101.2,Fog,9,0,0,1,1,2012,0.09999999999999987,3.0,0,0.0,0.0,2.0,0
2012-01-01 10:00:00,-1.0,-2.3,91,9,1.2,101.15,Fog,10,0,0,1,1,2012,0.30000000000000004,3.0,0,0.0,0.0,2.0,0
2012-01-01 11:00:00,-0.5,-2.1,89,7,4.0,100.98,Fog,11,0,0,1,1,2012,0.5,-2.0,0,0.0,0.0,2.0,0
2012-01-01 12:00:00,-0.2,-2.0,88,9,4.8,100.79,Fog,12,0,0,1,1,2012,0.3,-1.0,0,0.0,0.0,2.0,0
2012-01-01 13:00:00,0.2,-1.7,87,13,4.8,100.58,Fog,13,0,0,1,1,2012,0.4,-1.0,0,0.0,0.0,2.0,0
2012-01-01 14:00:00,0.8,-1.1,87,20,4.8,100.31,Fog,14,0,0,1,1,2012,0.6000000000000001,0.0,0,0.0,0.0,2.0,0
2012-01-01 15:00:00,1.8,-0.4,85,22,6.4,100.07,Fog,15,0,0,1,1,2012,1.0,-2.0,0,0.0,0.0,2.0,0
2012-01-01 16:00:00,2.6,-0.2,82,13,12.9,99.93,Mostly Cloudy,16,0,0,1,1,2012,0.8,-3.0,0,0.0,0.0,2.0,0
2012-01-01 17:00:00,3.0,0.0,81,13,16.1,99.81,Cloudy,17,0,0,1,1,2012,0.3999999999999999,-1.0,0,0.0,0.0,2.0,0
2012-01-01 18:00:00,3.8,1.0,82,15,12.9,99.74,Rain,18,0,0,1,1,2012,0.7999999999999998,1.0,1,1.0,1.0,3.0,1
2012-01-01 19:00:00,3.1,1.3,88,15,12.9,99.68,Rain,19,0,0,1,1,2012,-0.6999999999999997,6.0,1,2.0,2.0,4.0,1
2012-01-01 20:00:00,3.2,1.3,87,19,25.0,99.5,Cloudy,20,0,0,1,1,2012,0.10000000000000009,-1.0,0,2.0,2.0,4.0,0
2012-01-01 21:00:00,4.0,1.7,85,20,25.0,99.39,Cloudy,21,0,0,1,1,2012,0.7999999999999998,-2.0,0,1.0,2.0,4.0,0
2012-01-01 22:00:00,4.4,1.9,84,24,19.3,99.32,Rain Showers,22,0,0,1,1,2012,0.40000000000000036,-1.0,1,1.0,3.0,5.0,1
2012-01-01 23:00:00,5.3,2.0,79,30,25.0,99.31,Cloudy,23,0,0,1,1,2012,0.8999999999999995,-5.0,0,1.0,3.0,5.0,0
2012-01-02 00:00:00,5.2,1.5,77,35,25.0,99.26,Rain Showers,0,0,0,2,1,2012,-0.09999999999999964,-2.0,1,2.0,3.0,6.0,1
2012-01-02 01:00:00,4.6,0.0,72,39,25.0,99.26,Cloudy,1,0,0,2,1,2012,-0.6000000000000005,-5.0,0,1.0,2.0,6.0,0
2012-01-02 02:00:00,3.9,-0.9,71,32,25.0,99.26,Mostly Cloudy,2,0,0,2,1,2012,-0.6999999999999997,-1.0,0,1.0,2.0,5.0,0
2012-01-02 03:00:00,3.7,-1.5,69,33,25.0,99.3,Mostly Cloudy,3,0,0,2,1,2012,-0.19999999999999973,-2.0,0,0.0,2.0,4.0,0
2012-01-02 04:00:00,2.9,-2.3,69,32,25.0,99.26,Mostly Cloudy,4,0,0,2,1,2012,-0.8000000000000003,0.0,0,0.0,1.0,4.0,0
2012-01-02 05:00:00,2.6,-2.3,70,32,25.0,99.21,Mostly Cloudy,5,0,0,2,1,2012,-0.2999999999999998,1.0,0,0.0,1.0,4.0,0
2012-01-02 06:00:00,2.3,-2.6,70,26,25.0,99.18,Mostly Cloudy,6,0,0,2,1,2012,-0.30000000000000027,0.0,0,0.0,0.0,4.0,0
2012-01-02 07:00:00,2.0,-2.9,70,33,25.0,99.14,Mostly Cloudy,7,0,0,2,1,2012,-0.2999999999999998,0.0,0,0.0,0.0,4.0,0
2012-01-02 08:00:00,1.9,-3.3,68,39,24.1,99.14,Mostly Cloudy,8,0,0,2,1,2012,-0.10000000000000009,-2.0,0,0.0,0.0,4.0,0
2012-01-02 09:00:00,1.8,-3.7,67,44,24.1,99.14,Mostly Cloudy,9,0,0,2,1,2012,-0.09999999999999987,-1.0,0,0.0,0.0,4.0,0
2012-01-02 10:00:00,1.5,-4.1,66,43,24.1,99.18,Mostly Cloudy,10,0,0,2,1,2012,-0.30000000000000004,-1.0,0,0.0,0.0,4.0,0
2012-01-02 11:00:00,2.2,-3.5,66,30,24.1,99.19,Mostly Cloudy,11,0,0,2,1,2012,0.7000000000000002,0.0,0,0.0,0.0,4.0,0
2012-01-02 12:00:00,1.7,-6.2,56,48,24.1,99.21,Mainly Clear,12,0,0,2,1,2012,-0.5000000000000002,-10.0,0,0.0,0.0,4.0,0
2012-01-02 13:00:00,1.1,-6.5,57,37,24.1,99.27,Mostly Cloudy,13,0,0,2,1,2012,-0.5999999999999999,1.0,0,0.0,0.0,4.0,0
2012-01-02 14:00:00,1.1,-6.8,56,33,24.1,99.33,Mostly Cloudy,14,0,0,2,1,2012,0.0,-1.0,0,0.0,0.0,4.0,0
2012-01-02 15:00:00,0.0,-7.0,59,33,24.1,99.41,Mostly Cloudy,15,0,0,2,1,2012,-1.1,3.0,0,0.0,0.0,4.0,0
2012-01-02 16:00:00,-0.7,-8.7,55,24,24.1,99.5,Mostly Cloudy,16,0,0,2,1,2012,-0.7,-4.0,0,0.0,0.0,4.0,0
2012-01-02 17:00:00,-2.1,-9.5,57,22,25.0,99.66,Snow Showers,17,0,0,2,1,2012,-1.4000000000000001,2.0,1,1.0,1.0,5.0,1
2012-01-02 18:00:00,-4.1,-11.4,57,28,25.0,99.86,Mostly Cloudy,18,0,0,2,1,2012,-1.9999999999999996,0.0,0,1.0,1.0,4.0,0
2012-01-02 19:00:00,-4.8,-12.1,57,24,25.0,100.0,Mostly Cloudy,19,0,0,2,1,2012,-0.7000000000000002,0.0,0,1.0,1.0,3.0,0
2012-01-02 20:00:00,-5.6,-13.4,54,24,25.0,100.07,Snow Showers,20,0,0,2,1,2012,-0.7999999999999998,-3.0,1,1.0,2.0,4.0,1
2012-01-02 21:00:00,-5.8,-12.8,58,26,25.0,100.15,Snow Showers,21,0,0,2,1,2012,-0.20000000000000018,4.0,1,2.0,3.0,5.0,1
2012-01-02 22:00:00,-7.0,-14.7,54,20,25.0,100.26,Cloudy,22,0,0,2,1,2012,-1.2000000000000002,-4.0,0,2.0,3.0,4.0,0
2012-01-02 23:00:00,-7.4,-14.1,59,17,19.3,100.27,Snow Showers,23,0,0,2,1,2012,-0.40000000000000036,5.0,1,2.0,3.0,5.0,1
2012-01-03 00:00:00,-9.0,-16.0,57,28,25.0,100.35,Snow Showers,0,0,0,3,1,2012,-1.5999999999999996,-2.0,1,2.0,4.0,5.0,1
2012-01-03 01:00:00,-9.7,-17.2,54,20,25.0,100.43,Cloudy,1,0,0,3,1,2012,-0.6999999999999993,-3.0,0,2.0,4.0,5.0,0
2012-01-03 02:00:00,-10.5,-15.8,65,22,12.9,100.53,Snow Showers,2,0,0,3,1,2012,-0.8000000000000007,11.0,1,2.0,4.0,6.0,1
2012-01-03 03:00:00,-11.3,-18.7,54,33,25.0,100.61,Snow Showers,3,0,0,3,1,2012,-0.8000000000000007,-11.0,1,2.0,4.0,7.0,1
2012-01-03 04:00:00,-12.6,-20.1,53,24,25.0,100.68,Cloudy,4,0,0,3,1,2012,-1.299999999999999,-1.0,0,2.0,4.0,7.0,0
2012-01-03 05:00:00,-12.9,-19.1,60,22,25.0,100.76,Snow Showers,5,0,0,3,1,2012,-0.3000000000000007,7.0,1,2.0,4.0,8.0,1
2012-01-03 06:00:00,-13.3,-19.3,61,19,25.0,100.85,Snow Showers,6,0,0,3,1,2012,-0.40000000000000036,1.0,1,2.0,4.0,9.0,1
2012-01-03 07:00:00,-14.0,-19.5,63,19,25.0,100.95,Snow,7,0,0,3,1,2012,-0.6999999999999993,2.0,1,3.0,5.0,10.0,1
2012-01-03 08:00:00,-14.8,-21.3,58,26,24.1,101.07,Mostly Cloudy,8,0,0,3,1,2012,-0.8000000000000007,-5.0,0,2.0,4.0,10.0,0
2012-01-03 09:00:00,-15.0,-21.9,56,19,24.1,101.2,Mostly Cloudy,9,0,0,3,1,2012,-0.1999999999999993,-2.0,0,1.0,3.0,10.0,0
2012-01-03 10:00:00,-15.3,-22.2,56,24,24.1,101.29,Cloudy,10,0,0,3,1,2012,-0.3000000000000007,0.0,0,0.0,3.0,10.0,0
2012-01-03 11:00:00,-14.9,-22.2,54,22,24.1,101.33,Mostly Cloudy,11,0,0,3,1,2012,0.40000000000000036,-2.0,0,0.0,2.0,10.0,0
2012-01-03 12:00:00,-14.9,-22.6,52,20,24.1,101.34,Mainly Clear,12,0,0,3,1,2012,0.0,-2.0,0,0.0,1.0,10.0,0
2012-01-03 13:00:00,-15.1,-22.4,54,22,24.1,101.34,Mainly Clear,13,0,0,3,1,2012,-0.1999999999999993,2.0,0,0.0,0.0,10.0,0
2012-01-03 14:00:00,-14.9,-22.9,50,22,24.1,101.38,Mainly Clear,14,0,0,3,1,2012,0.1999999999999993,-4.0,0,0.0,0.0,10.0,0
2012-01-03 15:00:00,-14.8,-22.2,53,19,24.1,101.44,Mainly Clear,15,0,0,3,1,2012,0.09999999999999964,3.0,0,0.0,0.0,10.0,0
2012-01-03 16:00:00,-15.3,-22.9,52,22,24.1,101.51,Mainly Clear,16,0,0,3,1,2012,-0.5,-1.0,0,0.0,0.0,10.0,0
2012-01-03 17:00:00,-15.8,-23.2,53,22,24.1,101.58,Mainly Clear,17,0,0,3,1,2012,-0.5,1.0,0,0.0,0.0,9.0,0
2012-01-03 18:00:00,-16.3,-23.8,52,24,25.0,101.64,Mainly Clear,18,0,0,3,1,2012,-0.5,-1.0,0,0.0,0.0,9.0,0
2012-01-03 19:00:00,-16.9,-24.8,50,24,25.0,101.74,Clear,19,0,0,3,1,2012,-0.5999999999999979,-2.0,0,0.0,0.0,9.0,0
2012-01-03 20:00:00,-17.3,-25.4,49,24,25.0,101.82,Mainly Clear,20,0,0,3,1,2012,-0.40000000000000213,-1.0,0,0.0,0.0,8.0,0
2012-01-03 21:00:00,-17.0,-24.6,52,15,25.0,101.86,Mostly Cloudy,21,0,0,3,1,2012,0.3000000000000007,3.0,0,0.0,0.0,7.0,0
2012-01-03 22:00:00,-17.1,-24.6,52,20,25.0,101.86,Mostly Cloudy,22,0,0,3,1,2012,-0.10000000000000142,0.0,0,0.0,0.0,7.0,0
2012-01-03 23:00:00,-17.3,-24.2,55,17,25.0,101.87,Mostly Cloudy,23,0,0,3,1,2012,-0.1999999999999993,3.0,0,0.0,0.0,6.0,0
2012-01-04 00:00:00,-17.5,-24.2,56,13,25.0,101.88,Mostly Cloudy,0,0,0,4,1,2012,-0.1999999999999993,1.0,0,0.0,0.0,5.0,0
2012-01-04 01:00:00,-17.9,-24.1,58,11,25.0,101.86,Mainly Clear,1,0,0,4,1,2012,-0.3999999999999986,2.0,0,0.0,0.0,5.0,0
2012-01-04 02:00:00,-18.1,-23.8,61,15,25.0,101.89,Mainly Clear,2,0,0,4,1,2012,-0.20000000000000284,3.0,0,0.0,0.0,4.0,0
2012-01-04 03:00:00,-18.5,-24.6,59,13,25.0,101.88,Mainly Clear,3,0,0,4,1,2012,-0.3999999999999986,-2.0,0,0.0,0.0,3.0,0
2012-01-04 04:00:00,-18.5,-24.6,59,13,25.0,101.82,Mainly Clear,4,0,0,4,1,2012,0.0,0.0,0,0.0,0.0,3.0,0
2012-01-04 05:00:00,-18.6,-24.0,62,9,25.0,101.77,Mainly Clear,5,0,0,4,1,2012,-0.10000000000000142,3.0,0,0.0,0.0,2.0,0
2012-01-04 06:00:00,-18.5,-24.1,61,11,25.0,101.74,Cloudy,6,0,0,4,1,2012,0.10000000000000142,-1.0,0,0.0,0.0,1.0,0
2012-01-04 07:00:00,-18.2,-24.1,60,11,25.0,101.75,Cloudy,7,0,0,4,1,2012,0.3000000000000007,-1.0,0,0.0,0.0,0.0,0
2012-01-04 08:00:00,-17.8,-24.2,57,17,24.1,101.73,Mostly Cloudy,8,0,0,4,1,2012,0.3999999999999986,-3.0,0,0.0,0.0,0.0,0
2012-01-04 09:00:00,-16.8,-22.5,61,9,24.1,101.68,Mostly Cloudy,9,0,0,4,1,2012,1.0,4.0,0,0.0,0.0,0.0,0
2012-01-04 10:00:00,-15.2,-20.6,63,7,24.1,101.54,Mostly Cloudy,10,0,0,4,1,2012,1.6000000000000014,2.0,0,0.0,0.0,0.0,0
2012-01-04 11:00:00,-14.2,-21.1,56,13,24.1,101.41,Mostly Cloudy,11,0,0,4,1,2012,1.0,-7.0,0,0.0,0.0,0.0,0
2012-01-04 12:00:00,-13.7,-21.7,51,11,24.1,101.25,Snow,12,0,0,4,1,2012,0.5,-5.0,1,1.0,1.0,1.0,1
2012-01-04 13:00:00,-12.4,-20.1,53,11,24.1,101.07,Cloudy,13,0,0,4,1,2012,1.299999999999999,2.0,0,1.0,1.0,1.0,0
2012-01-04 14:00:00,-11.3,-19.0,53,7,19.3,100.97,Snow,14,0,0,4,1,2012,1.0999999999999996,0.0,1,2.0,2.0,2.0,1
2012-01-04 15:00:00,-10.2,-16.3,61,11,9.7,100.89,Snow,15,0,0,4,1,2012,1.1000000000000014,8.0,1,2.0,3.0,3.0,1
2012-01-04 16:00:00,-9.4,-15.5,61,13,19.3,100.79,Snow,16,0,0,4,1,2012,0.7999999999999989,0.0,1,3.0,4.0,4.0,1
2012-01-04 17:00:00,-8.9,-13.2,71,9,4.8,100.76,Snow,17,0,0,4,1,2012,0.5,10.0,1,3.0,5.0,5.0,1
2012-01-04 18:00:00,-8.9,-12.6,75,11,9.7,100.69,Snow,18,0,0,4,1,2012,0.0,4.0,1,3.0,5.0,6.0,1
2012-01-04 19:00:00,-8.4,-12.7,71,9,16.1,100.65,Snow,19,0,0,4,1,2012,0.5,-4.0,1,3.0,6.0,7.0,1
2012-01-04 20:00:00,-7.8,-12.1,71,9,16.1,100.61,Snow,20,0,0,4,1,2012,0.6000000000000005,0.0,1,3.0,6.0,8.0,1
2012-01-04 21:00:00,-7.6,-11.6,73,7,11.3,100.54,Snow,21,0,0,4,1,2012,0.20000000000000018,2.0,1,3.0,6.0,9.0,1
2012-01-04 22:00:00,-9.5,-12.7,77,6,9.7,100.5,Snow,22,0,0,4,1,2012,-1.9000000000000004,4.0,1,3.0,6.0,10.0,1
2012-01-04 23:00:00,-9.6,-12.6,79,6,9.7,100.42,Snow,23,0,0,4,1,2012,-0.09999999999999964,2.0,1,3.0,6.0,11.0,1
2012-01-05 00:00:00,-8.8,-11.7,79,4,9.7,100.32,Snow,0,0,0,5,1,2012,0.7999999999999989,0.0,1,3.0,6.0,12.0,1
2012-01-05 01:00:00,-7.5,-10.2,81,0,9.7,100.29,Snow,1,0,0,5,1,2012,1.3000000000000007,2.0,1,3.0,6.0,13.0,1
2012-01-05 02:00:00,-5.4,-8.3,80,9,8.0,100.28,Snow,2,0,0,5,1,2012,2.0999999999999996,-1.0,1,3.0,6.0,14.0,1
2012-01-05 03:00:00,-5.0,-7.7,81,11,9.7,100.24,Snow,3,0,0,5,1,2012,0.40000000000000036,1.0,1,3.0,6.0,15.0,1
2012-01-05 04:00:00,-4.1,-6.5,83,9,4.8,100.21,Snow,4,0,0,5,1,2012,0.9000000000000004,2.0,1,3.0,6.0,16.0,1
2012-01-05 05:00:00,-7.0,-9.5,82,4,4.0,100.19,Snow,5,0,0,5,1,2012,-2.9000000000000004,-1.0,1,3.0,6.0,17.0,1
2012-01-05 06:00:00,-8.2,-10.7,82,6,6.4,100.26,Snow,6,0,0,5,1,2012,-1.1999999999999993,0.0,1,3.0,6.0,18.0,1
2012-01-05 07:00:00,-7.1,-9.7,82,9,9.7,100.31,Snow,7,0,0,5,1,2012,1.0999999999999996,0.0,1,3.0,6.0,19.0,1
2012-01-05 08:00:00,-6.1,-9.1,79,11,9.7,100.39,Snow,8,0,0,5,1,2012,1.0,-3.0,1,3.0,6.0,20.0,1
2012-01-05 09:00:00,-6.6,-10.1,76,9,24.1,100.42,Mainly Clear,9,0,0,5,1,2012,-0.5,-3.0,0,2.0,5.0,20.0,0
2012-01-05 10:00:00,-6.0,-10.0,73,17,48.3,100.45,Mainly Clear,10,0,0,5,1,2012,0.5999999999999996,-3.0,0,1.0,4.0,20.0,0
2012-01-05 11:00:00,-5.6,-10.2,70,22,48.3,100.41,Mainly Clear,11,0,0,5,1,2012,0.40000000000000036,-3.0,0,0.0,3.0,20.0,0
2012-01-05 12:00:00,-4.7,-9.6,69,20,48.3,100.38,Mainly Clear,12,0,0,5,1,2012,0.8999999999999995,-1.0,0,0.0,2.0,19.0,0
2012-01-05 13:00:00,-4.4,-9.7,66,26,48.3,100.4,Mainly Clear,13,0,0,5,1,2012,0.2999999999999998,-3.0,0,0.0,1.0,19.0,0
2012-01-05 14:00:00,-5.1,-10.7,65,22,48.3,100.46,Mainly Clear,14,0,0,5,1,2012,-0.6999999999999993,-1.0,0,0.0,0.0,18.0,0
2012-01-05 15:00:00,-4.3,-12.0,55,26,48.3,100.52,Mainly Clear,15,0,0,5,1,2012,0.7999999999999998,-10.0,0,0.0,0.0,17.0,0
2012-01-05 16:00:00,-5.0,-12.7,55,19,24.1,100.6,Mainly Clear,16,0,0,5,1,2012,-0.7000000000000002,0.0,0,0.0,0.0,16.0,0
2012-01-05 17:00:00,-6.7,-14.1,56,11,25.0,100.65,Mainly Clear,17,0,0,5,1,2012,-1.7000000000000002,1.0,0,0.0,0.0,15.0,0
2012-01-05 18:00:00,-7.1,-14.4,56,11,25.0,100.71,Clear,18,0,0,5,1,2012,-0.39999999999999947,0.0,0,0.0,0.0,14.0,0
2012-01-05 19:00:00,-9.2,-15.4,61,7,25.0,100.8,Clear,19,0,0,5,1,2012,-2.0999999999999996,5.0,0,0.0,0.0,13.0,0
2012-01-05 20:00:00,-9.8,-15.7,62,9,25.0,100.83,Clear,20,0,0,5,1,2012,-0.6000000000000014,1.0,0,0.0,0.0,12.0,0
2012-01-05 21:00:00,-9.0,-14.8,63,13,25.0,100.83,Clear,21,0,0,5,1,2012,0.8000000000000007,1.0,0,0.0,0.0,11.0,0
2012-01-05 22:00:00,-9.9,-15.7,63,7,25.0,100.85,Cloudy,22,0,0,5,1,2012,-0.9000000000000004,0.0,0,0.0,0.0,10.0,0
2012-01-05 23:00:00,-9.4,-15.5,61,9,25.0,100.83,Cloudy,23,0,0,5,1,2012,0.5,-2.0,0,0.0,0.0,9.0,0
2012-01-06 00:00:00,-9.6,-16.8,56,13,25.0,100.81,Cloudy,0,0,0,6,1,2012,-0.1999999999999993,-5.0,0,0.0,0.0,8.0,0
2012-01-06 01:00:00,-10.0,-17.3,55,17,25.0,100.81,Cloudy,1,0,0,6,1,2012,-0.40000000000000036,-1.0,0,0.0,0.0,7.0,0
2012-01-06 02:00:00,-10.5,-16.5,61,9,25.0,100.84,Cloudy,2,0,0,6,1,2012,-0.5,6.0,0,0.0,0.0,6.0,0
2012-01-06 03:00:00,-10.6,-16.0,64,0,9.7,100.76,Snow,3,0,0,6,1,2012,-0.09999999999999964,3.0,1,1.0,1.0,6.0,1
2012-01-06 04:00:00,-11.3,-16.1,68,15,3.2,100.7,Snow,4,0,0,6,1,2012,-0.7000000000000011,4.0,1,2.0,2.0,6.0,1
2012-01-06 05:00:00,-11.8,-16.0,71,19,2.8,100.61,Snow,5,0,0,6,1,2012,-0.5,3.0,1,3.0,3.0,6.0,1
2012-01-06 06:00:00,-12.0,-16.2,71,22,4.8,100.58,Snow,6,0,0,6,1,2012,-0.1999999999999993,0.0,1,3.0,4.0,6.0,1
2012-01-06 07:00:00,-14.4,-16.3,85,22,2.4,100.52,Snow,7,0,0,6,1,2012,-2.4000000000000004,14.0,1,3.0,5.0,6.0,1
2012-01-06 08:00:00,-12.3,-16.2,73,24,11.3,100.51,Snow,8,0,0,6,1,2012,2.0999999999999996,-12.0,1,3.0,6.0,6.0,1
2012-01-06 09:00:00,-12.5,-16.7,71,26,19.3,100.53,Snow,9,0,0,6,1,2012,-0.1999999999999993,-2.0,1,3.0,6.0,7.0,1
2012-01-06 10:00:00,-12.3,-16.3,72,28,16.1,100.47,Snow,10,0,0,6,1,2012,0.1999999999999993,1.0,1,3.0,6.0,8.0,1
2012-01-06 11:00:00,-12.0,-16.0,72,17,24.1,100.36,Snow,11,0,0,6,1,2012,0.3000000000000007,0.0,1,3.0,6.0,9.0,1
2012-01-06 12:00:00,-11.7,-15.4,74,28,19.3,100.23,Snow,12,0,0,6,1,2012,0.3000000000000007,2.0,1,3.0,6.0,10.0,1
2012-01-06 13:00:00,-11.9,-15.6,74,20,24.1,100.13,Snow,13,0,0,6,1,2012,-0.20000000000000107,0.0,1,3.0,6.0,11.0,1
2012-01-06 14:00:00,-11.2,-14.8,75,19,19.3,100.07,Snow,14,0,0,6,1,2012,0.7000000000000011,1.0,1,3.0,6.0,12.0,1
2012-01-06 15:00:00,-11.5,-14.4,79,19,12.9,100.06,Snow,15,0,0,6,1,2012,-0.3000000000000007,4.0,1,3.0,6.0,13.0,1
2012-01-06 16:00:00,-11.6,-14.7,78,19,19.3,100.1,Snow,16,0,0,6,1,2012,-0.09999999999999964,-1.0,1,3.0,6.0,14.0,1
2012-01-06 17:00:00,-11.2,-14.3,78,17,25.0,100.15,Snow,17,0,0,6,1,2012,0.40000000000000036,0.0,1,3.0,6.0,15.0,1
2012-01-06 18:00:00,-10.5,-13.6,78,17,19.3,100.12,Cloudy,18,0,0,6,1,2012,0.6999999999999993,0.0,0,2.0,5.0,15.0,0
2012-01-06 19:00:00,-10.5,-13.4,79,15,25.0,100.13,Cloudy,19,0,0,6,1,2012,0.0,1.0,0,1.0,4.0,15.0,0
2012-01-06 20:00:00,-10.2,-13.0,80,11,25.0,100.15,Cloudy,20,0,0,6,1,2012,0.3000000000000007,1.0,0,0.0,3.0,15.0,0
2012-01-06 21:00:00,-9.5,-12.5,79,9,25.0,100.13,Cloudy,21,0,0,6,1,2012,0.6999999999999993,-1.0,0,0.0,2.0,15.0,0
2012-01-06 22:00:00,-9.3,-12.2,79,11,19.3,100.16,Cloudy,22,0,0,6,1,2012,0.1999999999999993,0.0,0,0.0,1.0,15.0,0
2012-01-06 23:00:00,-9.0,-12.0,79,7,16.1,100.15,Cloudy,23,0,0,6,1,2012,0.3000000000000007,0.0,0,0.0,0.0,15.0,0
2012-01-07 00:00:00,-8.7,-11.7,79,6,16.1,100.13,Cloudy,0,0,0,7,1,2012,0.3000000000000007,0.0,0,0.0,0.0,15.0,0
2012-01-07 01:00:00,-8.5,-11.4,80,0,19.3,100.11,Cloudy,1,0,0,7,1,2012,0.1999999999999993,1.0,0,0.0,0.0,15.0,0
2012-01-07 02:00:00,-8.1,-11.1,79,4,19.3,100.15,Cloudy,2,0,0,7,1,2012,0.40000000000000036,-1.0,0,0.0,0.0,15.0,0
2012-01-07 03:00:00,-7.8,-10.8,79,4,19.3,100.12,Cloudy,3,0,0,7,1,2012,0.2999999999999998,0.0,0,0.0,0.0,14.0,0
2012-01-07 04:00:00,-7.5,-10.5,79,6,19.3,100.1,Cloudy,4,0,0,7,1,2012,0.2999999999999998,0.0,0,0.0,0.0,13.0,0
2012-01-07 05:00:00,-6.9,-9.7,80,4,19.3,100.12,Cloudy,5,0,0,7,1,2012,0.5999999999999996,1.0,0,0.0,0.0,12.0,0
2012-01-07 06:00:00,-6.7,-9.5,80,7,16.1,100.12,Cloudy,6,0,0,7,1,2012,0.20000000000000018,0.0,0,0.0,0.0,11.0,0
2012-01-07 07:00:00,-7.0,-9.7,81,7,16.1,100.16,Cloudy,7,0,0,7,1,2012,-0.2999999999999998,1.0,0,0.0,0.0,10.0,0
2012-01-07 08:00:00,-6.4,-9.0,82,9,8.0,100.1,"Freezing Drizzle,Fog",8,0,0,7,1,2012,0.5999999999999996,1.0,1,1.0,1.0,10.0,1
2012-01-07 09:00:00,-6.1,-8.7,82,7,9.7,100.15,"Freezing Rain,Fog",9,0,0,7,1,2012,0.3000000000000007,0.0,1,2.0,2.0,10.0,1
2012-01-07 10:00:00,-5.7,-8.0,84,7,8.0,100.13,Freezing Rain,10,0,0,7,1,2012,0.39999999999999947,2.0,1,3.0,3.0,10.0,1
2012-01-07 11:00:00,-5.4,-7.7,84,9,9.7,100.08,Freezing Drizzle,11,0,0,7,1,2012,0.2999999999999998,0.0,1,3.0,4.0,10.0,1
2012-01-07 12:00:00,-5.5,-7.8,84,13,9.7,100.05,Freezing Drizzle,12,0,0,7,1,2012,-0.09999999999999964,0.0,1,3.0,5.0,10.0,1
2012-01-07 13:00:00,-4.8,-7.2,83,15,9.7,100.07,Freezing Rain,13,0,0,7,1,2012,0.7000000000000002,-1.0,1,3.0,6.0,10.0,1
2012-01-07 14:00:00,-4.4,-6.9,83,6,8.0,100.09,Snow,14,0,0,7,1,2012,0.39999999999999947,0.0,1,3.0,6.0,10.0,1
2012-01-07 15:00:00,-3.7,-6.1,83,11,8.0,100.09,Snow,15,0,0,7,1,2012,0.7000000000000002,0.0,1,3.0,6.0,10.0,1
2012-01-07 16:00:00,-3.6,-5.9,84,0,8.0,100.15,Snow,16,0,0,7,1,2012,0.10000000000000009,1.0,1,3.0,6.0,10.0,1
2012-01-07 17:00:00,-3.1,-5.4,84,13,8.0,100.27,Snow,17,0,0,7,1,2012,0.5,0.0,1,3.0,6.0,10.0,1
2012-01-07 18:00:00,-3.2,-5.3,85,6,9.7,100.33,Snow,18,0,0,7,1,2012,-0.10000000000000009,1.0,1,3.0,6.0,11.0,1
2012-01-07 19:00:00,-3.0,-5.0,86,6,8.0,100.41,Snow,19,0,0,7,1,2012,0.20000000000000018,1.0,1,3.0,6.0,12.0,1
2012-01-07 20:00:00,-1.8,-3.7,87,4,9.7,100.48,Snow,20,0,0,7,1,2012,1.2,1.0,1,3.0,6.0,13.0,1
2012-01-07 21:00:00,-1.3,-3.1,88,0,6.4,100.5,Snow,21,0,0,7,1,2012,0.5,1.0,1,3.0,6.0,14.0,1
2012-01-07 22:00:00,-1.5,-3.0,89,4,4.0,100.54,Fog,22,0,0,7,1,2012,-0.19999999999999996,1.0,0,2.0,5.0,14.0,0
